antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction,zhangs_metric
frozenset({'Course_9070'}),frozenset({'Daytime/evening attendance_1'}),0.05055368319691863,0.8895040924410207,0.05055368319691863,1.0,1.1242219215155616,0.00558597510529265,inf,0.11637931034482767
frozenset({'Course_171'}),frozenset({'Daytime/evening attendance_1'}),0.04742416947520462,0.8895040924410207,0.04742416947520462,1.0,1.1242219215155616,0.005240176646393577,inf,0.1159969673995451
frozenset({'Application mode_7'}),frozenset({'Educational special needs_0'}),0.03177660086663457,0.9886856042368801,0.03177660086663457,1.0,1.0114438763087412,0.00035953303821180393,inf,0.01168572849328699
frozenset({'Course_9991'}),frozenset({'Educational special needs_0'}),0.061145883485796824,0.9886856042368801,0.061145883485796824,1.0,1.0114438763087412,0.0006918287250439192,inf,0.012051282051282008
frozenset({'Course_9991'}),frozenset({'Daytime/evening attendance_0'}),0.061145883485796824,0.1104959075589793,0.061145883485796824,1.0,9.050108932461873,0.0543895135965381,inf,0.9474358974358974
frozenset({'Course_9147'}),frozenset({'Daytime/evening attendance_1'}),0.08545979778526722,0.8895040924410207,0.08545979778526722,1.0,1.1242219215155616,0.009442957916089956,inf,0.1208212687549356
frozenset({'Course_9853'}),frozenset({'Daytime/evening attendance_1'}),0.043331728454501686,0.8895040924410207,0.043331728454501686,1.0,1.1242219215155616,0.004787978661679411,inf,0.11550075490689482
frozenset({'Application mode_18'}),frozenset({'Previous qualification_1'}),0.02720269619643717,0.8379874819451132,0.02720269619643717,1.0,1.1933352484918127,0.0044071773086668785,inf,0.1665429349170997
frozenset({'Course_9773'}),frozenset({'Daytime/evening attendance_1'}),0.07534906114588348,0.8895040924410207,0.07534906114588348,1.0,1.1242219215155616,0.008325762895031424,inf,0.11950013017443381
frozenset({'Course_8014'}),frozenset({'Educational special needs_0'}),0.04935002407318247,0.9886856042368801,0.04935002407318247,1.0,1.0114438763087412,0.0005583657032834782,inf,0.011901747277791806
"frozenset({""Father's qualification_34""})",frozenset({'Educational special needs_0'}),0.025517573423206548,0.9886856042368801,0.025517573423206548,1.0,1.0114438763087412,0.00028871592462462875,inf,0.011610671936758894
frozenset({'Course_9670'}),frozenset({'Daytime/evening attendance_1'}),0.06259027443428021,0.8895040924410207,0.06259027443428021,1.0,1.1242219215155616,0.006915969177981374,inf,0.1178736517719569
frozenset({'Course_9238'}),frozenset({'Daytime/evening attendance_1'}),0.08088589311506982,0.8895040924410207,0.08088589311506982,1.0,1.1242219215155616,0.008937560168468237,inf,0.12022001047668938
frozenset({'Course_8014'}),frozenset({'Daytime/evening attendance_0'}),0.04935002407318247,0.1104959075589793,0.04935002407318247,1.0,9.050108932461873,0.0438970483751587,inf,0.935679918966827
frozenset({'Course_9500'}),frozenset({'Daytime/evening attendance_1'}),0.17356764564275398,0.8895040924410207,0.17356764564275398,1.0,1.1242219215155616,0.01917851452817143,inf,0.1337023011942908
frozenset({'Course_9254'}),frozenset({'Educational special needs_0'}),0.05729417428984112,0.9886856042368801,0.05729417428984112,1.0,1.0114438763087412,0.0006482489628364327,inf,0.012002042900919344
frozenset({'Nacionality_1.0'}),frozenset({'International_0'}),0.9561868078960039,0.9737602311025517,0.9561868078960039,1.0,1.026946847960445,0.025090120861979925,inf,0.5989010989011
frozenset({'Daytime/evening attendance_0'}),frozenset({'Educational special needs_0'}),0.1104959075589793,0.9886856042368801,0.1104959075589793,1.0,1.0114438763087412,0.0012501944283273975,inf,0.01271989174560212
frozenset({'Course_9130'}),frozenset({'Educational special needs_0'}),0.031295137217140105,0.9886856042368801,0.031295137217140105,1.0,1.0114438763087412,0.0003540855679358655,inf,0.011679920477137179
frozenset({'Application mode_18'}),frozenset({'Educational special needs_0'}),0.02720269619643717,0.9886856042368801,0.02720269619643717,1.0,1.0114438763087412,0.00030778207059040455,inf,0.011630784459292194
"frozenset({""Mother's occupation_1""})",frozenset({'Educational special needs_0'}),0.023110255175734232,0.9886856042368801,0.023110255175734232,1.0,1.0114438763087412,0.00026147857324494705,inf,0.011582060128141954
frozenset({'Marital status_4'}),frozenset({'Educational special needs_0'}),0.020943668753009147,0.9886856042368801,0.020943668753009147,1.0,1.0114438763087412,0.00023696495700323283,inf,0.01155642980083599
"frozenset({""Mother's occupation_6""})",frozenset({'Educational special needs_0'}),0.020943668753009147,0.9886856042368801,0.020943668753009147,1.0,1.0114438763087412,0.00023696495700323283,inf,0.01155642980083599
"frozenset({""Mother's qualification_34""})",frozenset({'Educational special needs_0'}),0.03033220991815118,0.9886856042368801,0.03033220991815118,1.0,1.0114438763087412,0.00034319062738399214,inf,0.011668321747765624
frozenset({'Course_9085'}),frozenset({'Daytime/evening attendance_1'}),0.07462686567164178,0.8895040924410207,0.07462686567164178,1.0,1.1242219215155616,0.00824596325067009,inf,0.11940686784599368
frozenset({'Admission grade bins_91-100'}),frozenset({'Educational special needs_0'}),0.03490611458834858,0.9886856042368801,0.03490611458834858,1.0,1.0114438763087412,0.00039494159500538806,inf,0.011723621850835612
frozenset({'Course_9003'}),frozenset({'Educational special needs_0'}),0.04766490129995185,0.9886856042368801,0.04766490129995185,1.0,1.0114438763087412,0.000539299557317699,inf,0.011880687563195064
frozenset({'Previous qualification_3'}),frozenset({'International_0'}),0.029369282619162253,0.9737602311025517,0.029369282619162253,1.0,1.026946847960445,0.0007706431886106632,inf,0.02703373015873024
frozenset({'Course_9119'}),frozenset({'Daytime/evening attendance_1'}),0.03755416466056813,0.8895040924410207,0.03755416466056813,1.0,1.1242219215155616,0.004149581506788826,inf,0.114807403701851
frozenset({'Previous qualification_3'}),frozenset({'Educational special needs_0'}),0.029369282619162253,0.9886856042368801,0.029369282619162253,1.0,1.0114438763087412,0.00033229568683211877,inf,0.011656746031745994
frozenset({'Application order_6'}),frozenset({'Marital status_1'}),0.030572941742898412,0.8854116514203177,0.030572941742898412,1.0,1.1294181620445896,0.0035033029055415617,inf,0.1182021355848026
frozenset({'Course_9003'}),frozenset({'Daytime/evening attendance_1'}),0.04766490129995185,0.8895040924410207,0.04766490129995185,1.0,1.1242219215155616,0.00526677652784735,inf,0.11602628918099087
frozenset({'Course_9130'}),frozenset({'Daytime/evening attendance_1'}),0.031295137217140105,0.8895040924410207,0.031295137217140105,1.0,1.1242219215155616,0.003457984588990687,inf,0.11406560636182905
"frozenset({""Mother's occupation_0""})",frozenset({'Educational special needs_0'}),0.033702455464612424,0.9886856042368801,0.033702455464612424,1.0,1.0114438763087412,0.00038132291931554374,inf,0.011709018435475721
frozenset({'Course_9254'}),frozenset({'Daytime/evening attendance_1'}),0.05729417428984112,0.8895040924410207,0.05729417428984112,1.0,1.1242219215155616,0.006330771785998335,inf,0.11721144024514815
frozenset({'Age group_28-35'}),frozenset({'Educational special needs_0'}),0.1957149735194993,0.9886856042368801,0.19523350987000482,0.9975399753997539,1.0089556994912534,0.0017329330176736601,4.599301877708085,0.011036145841137391
frozenset({'Marital status_2'}),frozenset({'Educational special needs_0'}),0.08618199325950891,0.9886856042368801,0.08594126143476168,0.9972067039106145,1.008618614084415,0.0007343653546453832,4.05055368319688,0.009350842549875598
frozenset({'Application mode_17'}),frozenset({'Previous qualification_1'}),0.19691863264323545,0.8379874819451132,0.19619643716899374,0.9963325183374082,1.1889587133506445,0.03118108805221409,44.17541325629793,0.19789763281399406
frozenset({'Application mode_1'}),frozenset({'Previous qualification_1'}),0.38468945594607606,0.8379874819451132,0.3832450649975927,0.9962453066332917,1.1888546405500413,0.060880116478504887,43.14933397528577,0.25816926966601406
"frozenset({""Mother's occupation_7""})",frozenset({'International_0'}),0.061868078960038514,0.9737602311025517,0.061627347135291284,0.9961089494163424,1.0229509458283033,0.0013826722692932628,6.743620606644232,0.023915632217090133
"frozenset({""Father's occupation_10""})",frozenset({'Educational special needs_0'}),0.06066441983630236,0.9886856042368801,0.06042368801155513,0.996031746031746,1.007430210132913,0.00044564943002075447,2.8512277323062194,0.00785172993316331
frozenset({'Unemployment rate bins_5-10%'}),frozenset({'Educational special needs_0'}),0.33172845450168514,0.9886856042368801,0.3300433317284545,0.9949201741654572,1.0063059175756779,0.0020681842468895373,2.227319623082746,0.009377029745426502
"frozenset({""Father's occupation_2""})",frozenset({'Educational special needs_0'}),0.04525758305247954,0.9886856042368801,0.04501685122773231,0.9946808510638299,1.0060638556900778,0.00027133038119078745,2.127106403466567,0.006313018949843684
frozenset({'Tuition fees up to date_0'}),frozenset({'Educational special needs_0'}),0.11940298507462686,0.9886856042368801,0.11868078960038517,0.9939516129032258,1.005326272218164,0.0006287771541905324,1.8706467661691375,0.006016433458245972
"frozenset({""Father's occupation_7""})",frozenset({'Educational special needs_0'}),0.1516610495907559,0.9886856042368801,0.15069812229176696,0.9936507936507936,1.0050220104274157,0.0007530258379310206,1.782017332691356,0.00589023510170321
frozenset({'Previous qualification_19'}),frozenset({'International_0'}),0.03779489648531536,0.9737602311025517,0.03755416466056813,0.9936305732484076,1.0204057852345823,0.0007509975245304223,4.119643716899381,0.020783215616840836
frozenset({'Previous qualification_19'}),frozenset({'Educational special needs_0'}),0.03779489648531536,0.9886856042368801,0.03755416466056813,0.9936305732484076,1.005001558625246,0.0001868945919137749,1.7763601348098212,0.0051721483420257425
frozenset({'Course_9119'}),frozenset({'Educational special needs_0'}),0.03755416466056813,0.9886856042368801,0.03731343283582089,0.9935897435897435,1.0049602617170184,0.00018417085677580047,1.7650457390466767,0.005128370636931189
frozenset({'Application order_5'}),frozenset({'Daytime/evening attendance_1'}),0.035869041887337506,0.8895040924410207,0.03562831006259028,0.9932885906040269,1.1166768079483431,0.0037226505118651693,16.46389022628794,0.10837297972129431
frozenset({'Application order_5'}),frozenset({'Previous qualification_1'}),0.035869041887337506,0.8379874819451132,0.03562831006259028,0.9932885906040269,1.1853262870925387,0.00557050197163653,24.13986519017817,0.1621672234031785
frozenset({'Application order_5'}),frozenset({'Educational special needs_0'}),0.035869041887337506,0.9886856042368801,0.03562831006259028,0.9932885906040269,1.0046556623737832,0.00016510471081002814,1.6858449687048642,0.004806491885143529
frozenset({'Application mode_39'}),frozenset({'Educational special needs_0'}),0.1791044776119403,0.9886856042368801,0.17790081848820413,0.9932795698924731,1.0046465384303223,0.0008227998189121732,1.6835820895522393,0.0056341493418624235
frozenset({'Application mode_43'}),frozenset({'Educational special needs_0'}),0.07125662012518055,0.9886856042368801,0.07077515647568608,0.9932432432432431,1.0046097960634117,0.00032476195134410746,1.674530572941704,0.004940701008241323
frozenset({'Course_9500'}),frozenset({'Educational special needs_0'}),0.17356764564275398,0.9886856042368801,0.17236398651901783,0.9930651872399445,1.0044297024092352,0.0007601539107389144,1.631535869041887,0.005336391611486954
frozenset({'Application mode_17'}),frozenset({'Marital status_1'}),0.19691863264323545,0.8854116514203177,0.19547424169475205,0.9926650366748166,1.1211339212471965,0.02112018997067408,15.62221152303006,0.1345391666961998
frozenset({'Age group_18-22'}),frozenset({'Marital status_1'}),0.6865671641791045,0.8854116514203177,0.6815117958594126,0.9926367461430574,1.1211019694068136,0.07361722921262726,15.562189054726181,0.3446367596844459
"frozenset({""Mother's qualification_37""})",frozenset({'Educational special needs_0'}),0.22821376986037553,0.9886856042368801,0.22652864708714493,0.9926160337552743,1.003975408867643,0.0008969781375632591,1.5322924547768135,0.005130523732401498
